sample_id,split,speaker_id,noise_id,noise_category,provenance,target_snr_db,actual_snr_db,speech_leakage_ratio,delay_samples,gain_mismatch_db,duration_sec,primary_rms,reference_rms,primary_path,reference_path,clean_path,sha256_hash,seed,impulse_positions_samples,noise_class_index
SPK_003__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,1.06,0.15,1,-1.0,3.0,0.035605,0.131726,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_003_clean.wav,2352679c3788c269bb6e5e6b744ce98c5a9b89cb40aae6ad543256e945797e3d,39404,7385;10061;12716,1
SPK_003__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,2.00,0.15,2,-1.0,3.0,0.036151,0.075008,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_003_clean.wav,e0898cd31dff18eb3c081c1c2988fe8ee142d9a86dfbc6c341a6992b55a72c33,635406,7863;9837;12486,1
SPK_003__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.68,0.15,1,0.0,3.0,0.073249,0.044510,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_003_clean.wav,ab3d952117b759bdf83f16b127d449e3a0e2959de86f7daa453d953e0839b8d5,793953,7363;10256;12188,1
SPK_003__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.41,0.15,0,0.0,3.0,0.098592,0.028792,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_003_clean.wav,ec62d6ec37ff14b7831d62b664699dce0df4d18b7e68d4f6ba8b36b8eba10522,717874,7536;10345;12525,1
SPK_004__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,1.02,0.15,2,-1.0,3.0,0.033441,0.134985,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_004_clean.wav,d2ab7e3f509b64b1490ced8ba7bbb101c9643c87a645522011fb5e9d1fd5b68d,9897,7791;10095;12245,1
SPK_004__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,2.44,0.15,1,0.0,3.0,0.047748,0.077131,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_004_clean.wav,44b4bc86a8dfea96324c01bcdcd2b6deef24ca3243ab81f918a37041403ec18d,447549,7365;9723;12113,1
SPK_004__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,4.84,0.15,0,-1.0,3.0,0.061965,0.044992,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_004_clean.wav,1992314cfc12b57abe32ee046d7a9bebdd4eedb7054be49529291e0f952e3d09,685030,7986;9754;12672,1
SPK_004__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,8.53,0.15,0,0.0,3.0,0.078748,0.028926,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_004_clean.wav,73542a85d7c0f22f353bb50436de1cfab0b6903559ea4bfe6b7c79f479290d21,640401,7538;9713;12625,1
SPK_005__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,1.07,0.15,1,0.0,3.0,0.037520,0.137020,mixed/TEST_B_EXTENSION/SPK_005__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_005_clean.wav,ce53fafb956869400363170c63f16417098c4576f63e3d6848bc9d3cbfeff4c0,425687,7542;10126;12332,1
SPK_005__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.97,0.15,0,-1.0,3.0,0.036971,0.078134,mixed/TEST_B_EXTENSION/SPK_005__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_005_clean.wav,bf48d6063a7390ec37386f6db7f934663a824fbef73305d34f37957e4e199349,439820,7659;9836;12426,1
SPK_005__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,4.82,0.15,0,0.0,3.0,0.062622,0.045471,mixed/TEST_B_EXTENSION/SPK_005__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_005_clean.wav,784a3f10818a7d26edc53c64625356ef8df00eac00dad3ab8c8bbfa3cf0ff166,239707,7254;9990;12271,1
SPK_005__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.38,0.15,1,0.0,3.0,0.106414,0.029632,mixed/TEST_B_EXTENSION/SPK_005__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_005_clean.wav,d603caa5ebb5f2896f1ee1f0e500c45bef812a9dd27b2ab4efc9b114553accde,203725,7491;9819;12596,1
SPK_006__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,0.97,0.15,0,-1.0,3.0,0.032505,0.140339,mixed/TEST_B_EXTENSION/SPK_006__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_006_clean.wav,9a1451e006ad871fb68002d501cc7a51b71c7c43b20b0d8228e98116fb5740de,962177,7817;10159;12588,1
SPK_006__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,2.38,0.15,2,0.0,3.0,0.047847,0.080361,mixed/TEST_B_EXTENSION/SPK_006__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_006_clean.wav,55261ad70a5514ab3307c762383301b9e24f0f23e87b28408b19cfb8ca1885cb,56541,7591;10279;12450,1
SPK_006__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.50,0.15,2,0.0,3.0,0.074721,0.047288,mixed/TEST_B_EXTENSION/SPK_006__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_006_clean.wav,ed337bff21c526a0e3aabe0a84183e35c0aaeb40d0150ce59f0cf73bbd74677f,268825,7200;9923;12318,1
SPK_006__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.01,0.15,2,0.0,3.0,0.096120,0.029458,mixed/TEST_B_EXTENSION/SPK_006__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_006_clean.wav,5b1f555d8023e514bb1208d72cf13473df97c14c848f7f3255c5f21731e3788d,490706,7549;9996;12485,1
SPK_007__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,1.17,0.15,2,0.0,3.0,0.040935,0.119264,mixed/TEST_B_EXTENSION/SPK_007__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_007_clean.wav,14938d4d1bff61a3401aefd9fa3a65dc5862c79664d544fb81b0abef3acd2a9f,34085,7540;9696;12027,1
SPK_007__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,2.55,0.15,2,0.0,3.0,0.044815,0.068465,mixed/TEST_B_EXTENSION/SPK_007__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_007_clean.wav,761fbd837e73e875e98d8c6e36238f695970e8958438f4185baee0c3694851f4,140989,7303;9858;12467,1
SPK_007__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,4.86,0.15,0,0.0,3.0,0.054990,0.040235,mixed/TEST_B_EXTENSION/SPK_007__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_007_clean.wav,8e3ef79b114031590132cb824fb99d83d2961c7df39f418cc7a69530387fe417,548875,7416;9918;12793,1
SPK_007__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_007,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.04,0.15,2,-1.0,3.0,0.082117,0.025769,mixed/TEST_B_EXTENSION/SPK_007__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_007__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_007_clean.wav,91d8ef3fdc5cb8936403ac8d986aa0905860c8a1a9f9138d8786649832f6259f,874948,7341;10285;12421,1
SPK_008__gunshot_transient_insas__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,1.06,0.15,2,0.0,3.0,0.035959,0.137363,mixed/TEST_B_EXTENSION/SPK_008__gunshot_transient_insas__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__gunshot_transient_insas__-5dB__reference.wav,clean/SPK_008_clean.wav,e37805931a231f31ef7a9ec888ef7ff1f75e7d01f2b947eb5d8cc66f462cca49,764532,7744;9648;12514,1
SPK_008__gunshot_transient_insas__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.95,0.15,1,0.0,3.0,0.036901,0.078047,mixed/TEST_B_EXTENSION/SPK_008__gunshot_transient_insas__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__gunshot_transient_insas__+0dB__reference.wav,clean/SPK_008_clean.wav,56984a813db4d0c5d65ecc79cc1b43fa1669394648dac1008f1be3ad4a6d8b7f,336254,7901;10309;12680,1
SPK_008__gunshot_transient_insas__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,4.68,0.15,1,0.0,3.0,0.060838,0.045638,mixed/TEST_B_EXTENSION/SPK_008__gunshot_transient_insas__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__gunshot_transient_insas__+5dB__reference.wav,clean/SPK_008_clean.wav,9585578a976403571cb48dba9c5cfe5cd52a9aa0aa26c0516cfdad8aed00bebe,43715,7738;9618;12580,1
SPK_008__gunshot_transient_insas__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_008,gunshot_transient_insas,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.34,0.15,2,0.0,3.0,0.100233,0.029173,mixed/TEST_B_EXTENSION/SPK_008__gunshot_transient_insas__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_008__gunshot_transient_insas__+10dB__reference.wav,clean/SPK_008_clean.wav,739505a084474c1d4dd98d3080302cf7a25f43c539c31818afaf374604de2a55,59769,7245;9991;12110,1
SPK_001__artillery_broadband_blast__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-0.98,0.15,1,0.0,3.0,0.106823,0.112142,mixed/TEST_B_EXTENSION/SPK_001__artillery_broadband_blast__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__artillery_broadband_blast__-5dB__reference.wav,clean/SPK_001_clean.wav,7af6fcea131104db760bed11e0c04065363ea063705e2485bff42437fe8c440f,602726,8474;11804,1
SPK_001__artillery_broadband_blast__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,-0.00,0.15,0,0.0,3.0,0.126723,0.063852,mixed/TEST_B_EXTENSION/SPK_001__artillery_broadband_blast__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__artillery_broadband_blast__+0dB__reference.wav,clean/SPK_001_clean.wav,3041c1233675d2ebfa16e57a0fb28a1c093a61c59375ba15db984bad91ed6e85,979841,8586;11208,1
SPK_001__artillery_broadband_blast__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.80,0.15,1,-1.0,3.0,0.091540,0.037602,mixed/TEST_B_EXTENSION/SPK_001__artillery_broadband_blast__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__artillery_broadband_blast__+5dB__reference.wav,clean/SPK_001_clean.wav,4804e91df22aab0383e3a189227aee7147cf13efb68e62e30ef23cdbf68a9570,769953,8085;11277,1
SPK_001__artillery_broadband_blast__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_001,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,2,0.0,3.0,0.093776,0.023584,mixed/TEST_B_EXTENSION/SPK_001__artillery_broadband_blast__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_001__artillery_broadband_blast__+10dB__reference.wav,clean/SPK_001_clean.wav,8bad8733773520cc4de6ff25b791118232534cfbb71f46cf3226055b58eb9d36,695921,8419;11969,1
SPK_002__artillery_broadband_blast__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-1.22,0.15,1,0.0,3.0,0.123231,0.124544,mixed/TEST_B_EXTENSION/SPK_002__artillery_broadband_blast__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__artillery_broadband_blast__-5dB__reference.wav,clean/SPK_002_clean.wav,bcf0c0ea2dfd56278b0a486baf17f03b962d97ff9e079adfeba3985f2a3b875b,23903,8427;11711,1
SPK_002__artillery_broadband_blast__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.20,0.15,1,-1.0,3.0,0.120779,0.071386,mixed/TEST_B_EXTENSION/SPK_002__artillery_broadband_blast__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__artillery_broadband_blast__+0dB__reference.wav,clean/SPK_002_clean.wav,c260a00f0d50f44a41dfe9ae208a439994743dbabb8e849cff5f05b65f110573,929068,8306;11219,1
SPK_002__artillery_broadband_blast__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,0,0.0,3.0,0.114092,0.041608,mixed/TEST_B_EXTENSION/SPK_002__artillery_broadband_blast__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__artillery_broadband_blast__+5dB__reference.wav,clean/SPK_002_clean.wav,e31f256c277517ffe55934918e4c231023b82a5b65373e194d83bfa1d05103e7,531734,8529;11313,1
SPK_002__artillery_broadband_blast__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_002,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.39,0.15,2,-1.0,3.0,0.092851,0.025796,mixed/TEST_B_EXTENSION/SPK_002__artillery_broadband_blast__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_002__artillery_broadband_blast__+10dB__reference.wav,clean/SPK_002_clean.wav,80b321ed3973f39274c4a32b0d50d73763c55ae4d6a184b9f82e3a2e326ef747,554920,8098;11219,1
SPK_003__artillery_broadband_blast__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-0.73,0.15,2,0.0,3.0,0.119871,0.131560,mixed/TEST_B_EXTENSION/SPK_003__artillery_broadband_blast__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__artillery_broadband_blast__-5dB__reference.wav,clean/SPK_003_clean.wav,b7eb544837cd12f55f11bc674cc60ca86250087a8ffe60ec4c83a83057aa633f,215165,8464;11521,1
SPK_003__artillery_broadband_blast__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.53,0.15,1,-1.0,3.0,0.121334,0.074973,mixed/TEST_B_EXTENSION/SPK_003__artillery_broadband_blast__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__artillery_broadband_blast__+0dB__reference.wav,clean/SPK_003_clean.wav,c2b590ef043ca9a1bf2b55dd85525993b77e328b496e134ef94a45a30e98d629,571227,8703;11942,1
SPK_003__artillery_broadband_blast__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,0,0.0,3.0,0.120288,0.044701,mixed/TEST_B_EXTENSION/SPK_003__artillery_broadband_blast__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__artillery_broadband_blast__+5dB__reference.wav,clean/SPK_003_clean.wav,028575be2f43109ac99119ae3059ffc6c6837f2b0bf84b2448c11620224e1497,31060,8043;11546,1
SPK_003__artillery_broadband_blast__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_003,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,1,-1.0,3.0,0.098107,0.028592,mixed/TEST_B_EXTENSION/SPK_003__artillery_broadband_blast__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_003__artillery_broadband_blast__+10dB__reference.wav,clean/SPK_003_clean.wav,44c359bdbc0edb2360f44833785773d4307e7cf10d59e0e0ff873686535cf486,114007,8068;11878,1
SPK_004__artillery_broadband_blast__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,0.06,0.15,0,-1.0,3.0,0.104651,0.135244,mixed/TEST_B_EXTENSION/SPK_004__artillery_broadband_blast__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__artillery_broadband_blast__-5dB__reference.wav,clean/SPK_004_clean.wav,fc128bd85dc3bdc000ea8b581b57dfd6312e4f05d142bebbd08487301ec4c20e,513326,8200;11654,1
SPK_004__artillery_broadband_blast__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.44,0.15,1,-1.0,3.0,0.126448,0.077284,mixed/TEST_B_EXTENSION/SPK_004__artillery_broadband_blast__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__artillery_broadband_blast__+0dB__reference.wav,clean/SPK_004_clean.wav,1e58030598c4d36b989ecd05a5386644845eeadf3cda6b57f65b940bf9989a55,715233,8143;11862,1
SPK_004__artillery_broadband_blast__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,1,0.0,3.0,0.123589,0.045605,mixed/TEST_B_EXTENSION/SPK_004__artillery_broadband_blast__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__artillery_broadband_blast__+5dB__reference.wav,clean/SPK_004_clean.wav,6438560bc45937618b604e92ed6d3d5ac3c577d997a6d20a619baef3d4cff7df,680915,8575;11666,1
SPK_004__artillery_broadband_blast__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_004,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.40,0.15,1,-1.0,3.0,0.100713,0.028640,mixed/TEST_B_EXTENSION/SPK_004__artillery_broadband_blast__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_004__artillery_broadband_blast__+10dB__reference.wav,clean/SPK_004_clean.wav,dc4a414d9f313f9c3ae306268e7093defb6bb9295e8b5585d2c9661bcd139339,354306,8534;11676,1
SPK_005__artillery_broadband_blast__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-0.04,0.15,0,0.0,3.0,0.108371,0.137124,mixed/TEST_B_EXTENSION/SPK_005__artillery_broadband_blast__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__artillery_broadband_blast__-5dB__reference.wav,clean/SPK_005_clean.wav,5f37e36f1a959c2596018df013cc9cb182668a898712c68b2f9f9c369ed9e4f0,922194,8656;11625,1
SPK_005__artillery_broadband_blast__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.47,0.15,1,0.0,3.0,0.127616,0.077924,mixed/TEST_B_EXTENSION/SPK_005__artillery_broadband_blast__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__artillery_broadband_blast__+0dB__reference.wav,clean/SPK_005_clean.wav,b53a6a0f79de18fbb7aded24607686c7dd74192769d895e54cfe5725dd703a6e,181696,8589;11703,1
SPK_005__artillery_broadband_blast__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.00,0.15,0,0.0,3.0,0.125381,0.046572,mixed/TEST_B_EXTENSION/SPK_005__artillery_broadband_blast__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__artillery_broadband_blast__+5dB__reference.wav,clean/SPK_005_clean.wav,2ad41a126ad5ed53a28dbff72e25da498bac3a00e3a98df68d5508bdbe164053,600985,8148;11645,1
SPK_005__artillery_broadband_blast__+10dB,TEST_B_UNSEEN_NOISE_REC,SPK_005,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,10.0,10.00,0.15,2,0.0,3.0,0.114567,0.028433,mixed/TEST_B_EXTENSION/SPK_005__artillery_broadband_blast__+10dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_005__artillery_broadband_blast__+10dB__reference.wav,clean/SPK_005_clean.wav,b935477945898f4d144f088451ae7299f41c17f0840caa0dc0f45a0225e20322,255874,8665;11609,1
SPK_006__artillery_broadband_blast__-5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,-5.0,-0.39,0.15,2,0.0,3.0,0.119372,0.140391,mixed/TEST_B_EXTENSION/SPK_006__artillery_broadband_blast__-5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__artillery_broadband_blast__-5dB__reference.wav,clean/SPK_006_clean.wav,d8315115a55bccfc551dfc9f06189b289e71c4b35b56246407d4443f1e589acd,641415,8209;11668,1
SPK_006__artillery_broadband_blast__+0dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,0.0,1.85,0.15,1,-1.0,3.0,0.122775,0.080528,mixed/TEST_B_EXTENSION/SPK_006__artillery_broadband_blast__+0dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__artillery_broadband_blast__+0dB__reference.wav,clean/SPK_006_clean.wav,77df61ed4984b9f7dd098731425a9b304ac5fd80766783ad335eae31378d4321,47875,8581;11575,1
SPK_006__artillery_broadband_blast__+5dB,TEST_B_UNSEEN_NOISE_REC,SPK_006,artillery_broadband_blast,IMPULSIVE,PROCEDURAL / SYNTHETIC DEFENCE-NOISE,5.0,5.80,0.15,0,-1.0,3.0,0.114365,0.046680,mixed/TEST_B_EXTENSION/SPK_006__artillery_broadband_blast__+5dB__primary.wav,mixed/TEST_B_EXTENSION/SPK_006__artillery_broadband_blast__+5dB__reference.wav,clean/SPK_006_clean.wav,51e49f59e3119d36a063923befd01d2fe671a5d2a12e92f3d1eda8e60a905d05,368122,8213;11202,1
